url,name,rating_star,rating_nb_reviews,price,review_url_src,review_stars,review_title,review_thoughts,review_author,review_date,review_verified,review_tup,review_tdown,review_collected_date,predicted_sentiment,sentiment_category,keywords
https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,Eminence Organic Skin Care Mangosteen Daily Resurfacing Concentrate 1.2 fl. oz,4.7,87,$69.00,https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,5.0,Good primer and smoother,This has helped ease congestion in my skin and makes it feel smoother and softer. It works great as a makeup primer and smells great.,Anonymous,12/30/18,False,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9979221224784851, 'elapsed_time': 0.14418601989746094}",POSITIVE,"['helped ease congestion', 'works great', 'smells great', 'makeup primer', 'feel smoother', 'softer', 'skin', 'makes']"
https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,Eminence Organic Skin Care Mangosteen Daily Resurfacing Concentrate 1.2 fl. oz,4.7,87,$69.00,https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,4.0,Leaves a Nice Glow,I like to use this product overnight so my face has a nice glow when I go to the gym without makeup early in the morning. People have commented that I have a glow. Lovely peach scent. First product from Eminence that hasn't disappointed.,Anonymous,11/12/18,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9772754311561584, 'elapsed_time': 0.14157986640930176}",POSITIVE,"['gym without makeup early', 'lovely peach scent', 'product overnight', 'first product', 'nice glow', 'glow', 'use', 'people', 'morning', 'like', 'go', 'face', 'eminence', 'disappointed', 'commented']"
https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,Eminence Organic Skin Care Mangosteen Daily Resurfacing Concentrate 1.2 fl. oz,4.7,87,$69.00,https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,5.0,Makes Skin Smooth,I really like this product as one of my morning steps prior to makeup. I feel like it makes my skin feel and look smoother. Great product!,Anonymous,9/21/18,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.99892657995224, 'elapsed_time': 0.14319920539855957}",POSITIVE,"['morning steps prior', 'skin feel', 'really like', 'look smoother', 'feel like', 'great product', 'product', 'one', 'makeup', 'makes']"
https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,Eminence Organic Skin Care Mangosteen Daily Resurfacing Concentrate 1.2 fl. oz,4.7,87,$69.00,https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,5.0,That scent ...,"This is a really lovely hydrating, gently exfoliating serum for daily use. I can use it on its own, but my favorite use is as a gentle boost after a more serious exfoliating treatment. It works great after an acid toner or after any of Eminence's stimulating masks (the combo of the lime stim with this is ::chef's kiss::) It's a really great layering serum that plays well with everything I've tried it with. And like everyone else has noted the scent is lovely.",Anonymous,9/14/18,False,1.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.992131769657135, 'elapsed_time': 0.14455437660217285}",POSITIVE,"['really great layering serum', 'gently exfoliating serum', 'serious exfoliating treatment', 'like everyone else', 'really lovely hydrating', 'works great', 'stimulating masks', 'plays well', 'lime stim', 'kiss ::)', 'gentle boost', 'acid toner', ':: chef', 'favorite use', 'daily use', 'lovely', 'use', 'tried', 'scent', 'noted', 'everything', 'eminence', 'combo']"
https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,Eminence Organic Skin Care Mangosteen Daily Resurfacing Concentrate 1.2 fl. oz,4.7,87,$69.00,https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,4.0,Love this product!,"I use this daily on my t zone and have noticed a significant change in pore size and black heads. It smells very nice. I received this a gift with purchase. I was so excited to receive it as a gift! It's a very generous size, and a product I had been wanting to try for months!",Kristan,9/13/18,False,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9986512064933777, 'elapsed_time': 0.14275550842285156}",POSITIVE,"['significant change', 'pore size', 'generous size', 'black heads', 'zone', 'wanting', 'use', 'try', 'smells', 'received', 'receive', 'purchase', 'product', 'noticed', 'nice', 'months', 'gift', 'gift', 'excited', 'daily']"
https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,Eminence Organic Skin Care Mangosteen Daily Resurfacing Concentrate 1.2 fl. oz,4.7,87,$69.00,https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,5.0,Another Eminence winner,"Every product just continues to be a miracle for the skin. I will never go back to any other skin care line! I finally found the right products for me! First off, the smell is amazing, so beautiful, it makes your skin so soft and hydrated immediately. I am excited to see the results over time. Love it and thank you!!",Jennifer,9/6/18,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9995087385177612, 'elapsed_time': 0.15720272064208984}",POSITIVE,"['never go back', 'skin care line', 'right products', 'hydrated immediately', 'finally found', 'every product', 'skin', 'skin', 'time', 'thank', 'soft', 'smell', 'see', 'results', 'miracle', 'makes', 'love', 'first', 'excited', 'continues', 'beautiful', 'amazing']"
https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,Eminence Organic Skin Care Mangosteen Daily Resurfacing Concentrate 1.2 fl. oz,4.7,87,$69.00,https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,5.0,So far so good,This serum makes my skin super soft and it smells so good. I'm glad I purchased. I'm looking forward to great results.,Anonymous,8/13/18,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.998976469039917, 'elapsed_time': 0.14629292488098145}",POSITIVE,"['skin super soft', 'serum makes', 'looking forward', 'great results', 'smells', 'purchased', 'good', 'glad']"
https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,Eminence Organic Skin Care Mangosteen Daily Resurfacing Concentrate 1.2 fl. oz,4.7,87,$69.00,https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,5.0,Very impressed!,I am so in love. This product has been a huge help with the texture and tone of my skin. Will definitely be repurchasing once I'm out.,Michelle,8/7/18,False,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9991820454597473, 'elapsed_time': 0.149094820022583}",POSITIVE,"['huge help', 'tone', 'texture', 'skin', 'repurchasing', 'product', 'love', 'definitely']"
https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,Eminence Organic Skin Care Mangosteen Daily Resurfacing Concentrate 1.2 fl. oz,4.7,87,$69.00,https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,5.0,LOVE this concentrate!,My skin's texture feels much smoother after using this consistently for just three weeks. This product also smells really good too! I would definitely buy again.,Anonymous,8/3/18,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.998768150806427, 'elapsed_time': 0.14289045333862305}",POSITIVE,"['product also smells really good', 'texture feels much smoother', 'would definitely buy', 'three weeks', 'using', 'skin', 'consistently']"
https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,Eminence Organic Skin Care Mangosteen Daily Resurfacing Concentrate 1.2 fl. oz,4.7,87,$69.00,https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,5.0,Nourishing & Great Scent!,I rotate this product every other day and I feel like my skin is noticeably more vibrant and and youthful. Love the scent and packaging. Will but again.,Kelly,7/29/18,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9817657470703125, 'elapsed_time': 0.18165135383605957}",POSITIVE,"['product every', 'feel like', 'youthful', 'vibrant', 'skin', 'scent', 'rotate', 'packaging', 'noticeably', 'love', 'day']"
https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,Eminence Organic Skin Care Mangosteen Daily Resurfacing Concentrate 1.2 fl. oz,4.7,87,$69.00,https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,5.0,Pore Shrinker,I've only been using this product for a month and I can already see great results. I have noticed a more even skin tone and my pores have shrunk tremendously. My skin is very sensitive with any type of fragrance products but as yummy as this smells it's not over powering and my skin loves it!,Anonymous,6/4/18,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9998469352722168, 'elapsed_time': 0.13283467292785645}",POSITIVE,"['already see great results', 'even skin tone', 'skin loves', 'shrunk tremendously', 'fragrance products', 'skin', 'yummy', 'using', 'type', 'smells', 'sensitive', 'product', 'powering', 'pores', 'noticed', 'month']"
https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,Eminence Organic Skin Care Mangosteen Daily Resurfacing Concentrate 1.2 fl. oz,4.7,87,$69.00,https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,5.0,Better than Drunk Elephant Glycolic night serum,I have very sensitive and often congested skin so I am always looking for a gentle yet effective exfoliator and I guess I found one. This serum works pretty well with one or two usages per day what is unheard of for my super sensitive skin. I like it even better than Drunk Elephant Glycolic night serum for its gentleness and still good rate of effectiveness in a transformation of my problematic skin.,Anonymous,5/31/18,False,1.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9907748103141785, 'elapsed_time': 0.1484208106994629}",POSITIVE,"['drunk elephant glycolic night serum', 'serum works pretty well', 'two usages per day', 'gentle yet effective exfoliator', 'still good rate', 'often congested skin', 'super sensitive skin', 'problematic skin', 'even better', 'always looking', 'found one', 'sensitive', 'one', 'unheard', 'transformation', 'like', 'guess', 'gentleness', 'effectiveness']"
https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,Eminence Organic Skin Care Mangosteen Daily Resurfacing Concentrate 1.2 fl. oz,4.7,87,$69.00,https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,5.0,Great product,This serum smells amazing and has really improved the texture of my skin. I use it at night and my skin feels noticeably softer in the morning. It has also slightly tightened my pores. I've been using this for about 2 months and plan to continue.,Anonymous,5/5/18,False,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9989843964576721, 'elapsed_time': 0.18658852577209473}",POSITIVE,"['skin feels noticeably softer', 'serum smells amazing', 'also slightly tightened', 'really improved', '2 months', 'skin', 'using', 'use', 'texture', 'pores', 'plan', 'night', 'morning', 'continue']"
https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,Eminence Organic Skin Care Mangosteen Daily Resurfacing Concentrate 1.2 fl. oz,4.7,87,$69.00,https://www.dermstore.com/eminence-organic-skin-care-mangosteen-daily-resurfacing-concentrate-1.2-fl.-oz./12902041.html,5.0,Delivered today,"This smells and has a nice texture. Excited to use after seeing all the information about it online. Will update review later, but seems to live up to Eminence standards so far.",Anonymous,3/27/18,True,1.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.949240505695343, 'elapsed_time': 0.14032864570617676}",POSITIVE,"['update review later', 'nice texture', 'eminence standards', 'use', 'smells', 'seems', 'seeing', 'online', 'live', 'information', 'far', 'excited']"
https://www.dermstore.com/peter-thomas-roth-instant-firmx-eye/11289134.html,Peter Thomas Roth Instant FIRMx Eye (1 fl. oz.),,,$38.00,,,,,,,,,,,,,
https://www.dermstore.com/glytone-rejuvenating-mini-peel-gel/11287700.html,Glytone Rejuvenating Mini Peel Gel (2 fl. oz.),4.7,99,$65.00,,,,,,,,,,,,,
https://www.dermstore.com/skin-gym-microcurrent-conductive-gel-80ml/15293647.html,Skin Gym Microcurrent Conductive Gel 80ml,0.0,No,$24.00,,,,,,,,,,,,,
https://www.dermstore.com/sanitas-skincare-vitarich-serum-1-fl.-oz./12901443.html,Sanitas Skincare VitaRich Serum (1 fl. oz.),,,$62.00,,,,,,,,,,,,,
https://www.dermstore.com/u-beauty-the-return-eye-concentrate-15ml/14242887.html,U Beauty The RETURN Eye Concentrate 15ml,5.0,3,$148.00,,,,,,,,,,,,,
https://www.dermstore.com/medik8-c-tetra-luxe-serum-30ml/12810700.html,Medik8 C-Tetra Luxe Serum 30ml,,,$68.00,,,,,,,,,,,,,
https://www.dermstore.com/osmosis-beauty-enrich-smoothing-face-and-neck-cream-30ml/14939478.html,Osmosis +Beauty Enrich Smoothing Face and Neck Cream 30ml,,,$68.00,,,,,,,,,,,,,
https://www.dermstore.com/elemis-pro-collagen-rose-cleansing-balm-100g/14940277.html,Elemis Pro-Collagen Rose Cleansing Balm 100g,,,$69.00,,,,,,,,,,,,,
https://www.dermstore.com/yon-ka-paris-skincare-lait-nettoyant-200ml/12432835.html,Yon-Ka Paris Skincare Lait Nettoyant Cleansing Milk (6.76 fl. oz.),,,$50.00,,,,,,,,,,,,,
https://www.dermstore.com/dr.-loretta-tightening-eye-gel-20ml/12695141.html,Dr. Loretta Tightening Eye Gel (20 ml.),,,$65.00,,,,,,,,,,,,,
https://www.dermstore.com/dr.-loretta-intense-replenishing-ceramide-serum-30ml/12695136.html,Dr. Loretta Intense Replenishing Serum (30 ml.),,,$75.00,,,,,,,,,,,,,
https://www.dermstore.com/ursa-major-mountain-glow-golden-serum-1-fl.-oz/13874744.html,Ursa Major Mountain Glow Golden Serum 1 fl. oz,,,$84.00,,,,,,,,,,,,,
https://www.dermstore.com/eminence-wild-plum-eye-cream/11370366.html,Eminence Organic Skin Care Wild Plum Eye Cream 1.05 fl. oz,4.4,84,$79.00,,,,,,,,,,,,,
https://www.dermstore.com/tarte-cosmetics-amazonian-clay-bb-tinted-moisturizer-spf-20-1.7-fl.-oz./12905319.html,Tarte Cosmetics Amazonian Clay BB Tinted Moisturizer SPF 20 (1.7 fl. oz.),,,$42.00,,,,,,,,,,,,,
https://www.dermstore.com/chantecaille-sheer-glow-rose-face-tint-30g/13937559.html,Chantecaille Sheer Glow Rose Face Tint 30g,,,$84.00,,,,,,,,,,,,,
https://www.dermstore.com/sunday-riley-c.e.o.-glow-vitamin-c-turmeric-face-oil-15ml/12053029.html,Sunday Riley C.E.O. Glow Vitamin C Turmeric Face Oil (0.5 fl. oz.),,,$40.00,,,,,,,,,,,,,
https://www.dermstore.com/dermalogica-age-smart-multivitamin-power-recovery-masque-75ml/10365252.html,Dermalogica AGE Smart MultiVitamin Power Recovery Masque (2.5 fl. oz.),,,$68.00,,,,,,,,,,,,,
https://www.dermstore.com/elemis-pro-collagen-original-marine-cream-50ml/10364543.html,ELEMIS Pro-Collagen Marine Cream (1.7 fl. oz.),,,$140.00,,,,,,,,,,,,,
https://www.dermstore.com/u-beauty-the-super-hydrator-0.5-fl-oz/12691012.html,U Beauty The Super Hydrator 0.5 fl oz,,,$68.00,,,,,,,,,,,,,
https://www.dermstore.com/dr.-loretta-anti-aging-repair-vitamin-c-serum-30ml/12695135.html,Dr. Loretta Anti-Aging Repair Serum (30 ml.),,,$110.00,,,,,,,,,,,,,
https://www.dermstore.com/eltamd-double-cleanse-daily-duo/14866846.html,EltaMD Double Cleanse Daily Duo ($66 Value),,,$59.00,,,,,,,,,,,,,
https://www.dermstore.com/perricone-md-no-makeup-lip-oil-5.5ml-various-shades/14965779.html,Perricone MD No Makeup Lip Oil,,,$35.00,,,,,,,,,,,,,
https://www.dermstore.com/avene-cleanance-hydra-soothing-cleansing-cream-200ml/15236738.html,Avène Cleanance HYDRA Soothing Cleansing Cream 200ml,,,$26.00,,,,,,,,,,,,,
https://www.dermstore.com/luzern-l-essentials-pure-cleansing-gelee-180ml/11455606.html,Luzern L'Essentials Pure Cleansing Gelee (6 fl. oz.),,,$68.00,,,,,,,,,,,,,
https://www.dermstore.com/cosmedix-clear-deep-cleansing-mask-60g/13225365.html,COSMEDIX Clear Deep Cleansing Mask 3 oz,,,$51.70,,,,,,,,,,,,,
https://www.dermstore.com/paula-s-choice-clinical-0.3-retinol-and-2-bakuchiol-treatment-30ml/12902765.html,Paula's Choice CLINICAL 0.3 Retinol 2 Bakuchiol Treatment (1 fl. oz.),,,$65.00,,,,,,,,,,,,,
https://www.dermstore.com/is-clinical-post-procedure-kit/11355235.html,iS Clinical Pure Care Collection (1 kit),,,$99.00,,,,,,,,,,,,,
https://www.dermstore.com/peter-thomas-roth-water-drench-hyaluronic-cloud-serum-1oz/11599963.html,Peter Thomas Roth Water Drench Hyaluronic Cloud Serum (1 oz.),,,$68.00,,,,,,,,,,,,,
https://www.dermstore.com/la-roche-posay-toleriane-double-repair-matte-moisturiser-3-oz/13516544.html,La Roche-Posay Toleriane Double Repair Matte Moisturizer (3.38 fl. oz),4.4,1118,$23.99,,,,,,,,,,,,,
https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,Rejuvi 'k' Facial Cleanser (7.04 oz.),4.4,29,$27.00,https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,3.0,Rejuvi k cleanser,"This product feels great and is very soothing, but my skin is to oily. It didn’t work well to keep acne blemishes away.",Kimberly,6/18/22,False,0.0,0.0,2023-07-04,"{'label': 'NEUTRAL', 'score': 0.5435838103294373, 'elapsed_time': 0.1540684700012207}",NEUTRAL,"['keep acne blemishes away', 'product feels great', 'work well', '’', 'soothing', 'skin', 'oily']"
https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,Rejuvi 'k' Facial Cleanser (7.04 oz.),4.4,29,$27.00,https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,1.0,Cleanser?,"A ‘celebrity aesthetician’ recommended this cleanser for me, the only issue is, it doesn’t cleanse! It actually doesn’t cleanse anything at all. My skin was still dirty after triple cleansing. I’m using it as my morning cleanser until I finish the bottle. Then I will not by again.",Alana,10/6/21,False,0.0,0.0,2023-07-04,"{'label': 'NEGATIVE', 'score': 0.9049758911132812, 'elapsed_time': 0.15717482566833496}",NEGATIVE,"['‘ celebrity aesthetician ’ recommended', 'triple cleansing', 'still dirty', 'morning cleanser', 'cleanse anything', '’', '’', '’', 'cleanser', 'cleanse', 'using', 'skin', 'issue', 'finish', 'bottle', 'actually']"
https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,Rejuvi 'k' Facial Cleanser (7.04 oz.),4.4,29,$27.00,https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,5.0,Daily Face Wash,I started using the Rejuvi line when my favorite Aesthetician Nerida Joy always uses them in her YouTube videos. After seeing her clients progress in a short time I figured I would give the product line a try. I have been using this cleanser daily for a handful of months and its lovely. It does not strip my skin and is very gentle and great for all skin types. It took me a few weeks to adjust to the gel texture and no lathering however I have come to enjoy that it does not lather up. I use this cleanser to also dissolve makeup as well. It is my new daily face wash and does not break me out.,Anonymous,2/18/21,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.8578755855560303, 'elapsed_time': 0.14566874504089355}",POSITIVE,"['favorite aesthetician nerida joy always uses', 'new daily face wash', 'also dissolve makeup', 'cleanser daily', 'youtube videos', 'would give', 'short time', 'rejuvi line', 'product line', 'lathering however', 'gel texture', 'clients progress', 'started using', 'skin types', 'using', 'skin', 'cleanser', 'well', 'weeks', 'use', 'try', 'took', 'strip', 'seeing', 'months', 'lovely', 'lather', 'handful', 'great', 'gentle', 'figured', 'enjoy', 'come', 'break', 'adjust']"
https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,Rejuvi 'k' Facial Cleanser (7.04 oz.),4.4,29,$27.00,https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,5.0,Best Cleanser EVER!,"I have dry, sensitive, acne prone skin. I tried dozens of different cleansers and wasted so much time trying to find the right one for my skin type. The first time I used this cleanser, I noticed results. Breakouts healing, skin smoother, no reaction or dryness. Love love love!",Kathleen,2/15/21,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9994885921478271, 'elapsed_time': 0.14929485321044922}",POSITIVE,"['love love love', 'much time trying', 'acne prone skin', 'first time', 'skin type', 'skin smoother', 'tried dozens', 'right one', 'noticed results', 'different cleansers', 'breakouts healing', 'wasted', 'used', 'sensitive', 'reaction', 'find', 'dryness', 'dry', 'cleanser']"
https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,Rejuvi 'k' Facial Cleanser (7.04 oz.),4.4,29,$27.00,https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,5.0,Morning Face,I just love this facial cleanser. I use all the time. Have Been using for a good while. So gentle on my combination skin,Karen,1/15/21,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9978222846984863, 'elapsed_time': 0.153594970703125}",POSITIVE,"['facial cleanser', 'combination skin', 'using', 'use', 'time', 'love', 'good', 'gentle']"
https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,Rejuvi 'k' Facial Cleanser (7.04 oz.),4.4,29,$27.00,https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,3.0,Not the best,"I had such high hopes for this cleanser. It is very gentle and soothing, but I did not feel like it cleansed my skin very well.",Anonymous,10/1/20,True,0.0,0.0,2023-07-04,"{'label': 'NEUTRAL', 'score': 0.6071950793266296, 'elapsed_time': 0.15377497673034668}",NEUTRAL,"['high hopes', 'feel like', 'well', 'soothing', 'skin', 'gentle', 'cleanser', 'cleansed']"
https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,Rejuvi 'k' Facial Cleanser (7.04 oz.),4.4,29,$27.00,https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,5.0,Great Cleanser,This cleanser is great for my oily skin. It leave my skin clean without leaving it dry.,Anonymous,9/29/20,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9953542947769165, 'elapsed_time': 0.16684794425964355}",POSITIVE,"['skin clean without leaving', 'oily skin', 'leave', 'great', 'dry', 'cleanser']"
https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,Rejuvi 'k' Facial Cleanser (7.04 oz.),4.4,29,$27.00,https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,1.0,Basic cleanser that doesn't cleanse,"This cleanser had a nice texture and smell, but to be honest it doesn't really cleanse my skin. After a week I use it my skin was asking for help. It was dry and my pores felt clogged",Anonymous,9/6/20,True,0.0,0.0,2023-07-04,"{'label': 'NEGATIVE', 'score': 0.5178419351577759, 'elapsed_time': 0.151472806930542}",NEGATIVE,"['pores felt clogged', 'really cleanse', 'nice texture', 'week', 'use', 'smell', 'skin', 'skin', 'honest', 'help', 'dry', 'cleanser', 'asking']"
https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,Rejuvi 'k' Facial Cleanser (7.04 oz.),4.4,29,$27.00,https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,5.0,Gentle Cleanser,"I love the Rejuvi cleanser. It's gentle enough to double-cleanse without being drying because of the aloe base. The glycolic acid allows for some exfoliation. I've been using this for years, following an oil or milk cleanser to remove makeup and impurities, and using this to get a deeper clean. I love it!",Amanda,9/2/20,True,1.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9994694590568542, 'elapsed_time': 0.15014863014221191}",POSITIVE,"['glycolic acid allows', 'remove makeup', 'rejuvi cleanser', 'milk cleanser', 'gentle enough', 'deeper clean', 'cleanse without', 'aloe base', 'years', 'using', 'using', 'oil', 'love', 'love', 'impurities', 'get', 'following', 'exfoliation', 'drying', 'double']"
https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,Rejuvi 'k' Facial Cleanser (7.04 oz.),4.4,29,$27.00,https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,5.0,Love this cleanser,"I've been using this cleanser for the last year and I love it! It doesn't have a foaming consistency which is great for my sensitive skin , it doesn't dry or strip my skin. It leaves it feeling clean and hydrated",Ana,8/25/20,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9972905516624451, 'elapsed_time': 0.16727900505065918}",POSITIVE,"['last year', 'foaming consistency', 'feeling clean', 'sensitive skin', 'skin', 'using', 'strip', 'love', 'leaves', 'hydrated', 'great', 'dry', 'cleanser']"
https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,Rejuvi 'k' Facial Cleanser (7.04 oz.),4.4,29,$27.00,https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,4.0,Good Cleanser,Not sure if I would purchase again but it is a nice enough cleanser. I like the way my face feels after but i don't think it does much for 'removing' makeup. I always remove my makeup first then use this as second cleansing step.,Anonymous,6/9/20,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.7361603379249573, 'elapsed_time': 0.1625504493713379}",POSITIVE,"['second cleansing step', 'nice enough cleanser', 'would purchase', 'face feels', 'always remove', 'makeup first', 'makeup', 'way', 'use', 'think', 'sure', 'removing', 'much', 'like']"
https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,Rejuvi 'k' Facial Cleanser (7.04 oz.),4.4,29,$27.00,https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,5.0,Best Cleanser EVER!,This is my all time favorite cleanser! It's an unusual cleanser but I guarantee it's gentle and gets the job done without drying the skin out.,Tequila,4/10/20,True,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.999461829662323, 'elapsed_time': 1.5939679145812988}",POSITIVE,"['job done without drying', 'time favorite cleanser', 'unusual cleanser', 'skin', 'guarantee', 'gets', 'gentle']"
https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,Rejuvi 'k' Facial Cleanser (7.04 oz.),4.4,29,$27.00,https://www.dermstore.com/rejuvi-k-facial-cleanser-7.04-fl.-oz./12918854.html,5.0,Best cleanser ever,I love this cleanser because it does not strip or dry out my skin. It does not leave me feeling tight or dry. I love the gel feeling and that it does not foam up. It is great for not stripping my skin. I do a double cleanse and massage my skin and it removes all makeup . My favorite esthetician Nerida Joy uses this and I absolutely love this cleanser,Anonymous,3/1/20,False,0.0,0.0,2023-07-04,"{'label': 'POSITIVE', 'score': 0.9998152852058411, 'elapsed_time': 0.15441441535949707}",POSITIVE,"['favorite esthetician nerida joy uses', 'gel feeling', 'feeling tight', 'double cleanse', 'absolutely love', 'love', 'love', 'stripping', 'strip', 'skin', 'skin', 'skin', 'removes', 'massage', 'makeup', 'leave', 'great', 'foam', 'dry', 'dry', 'cleanser', 'cleanser']"
